trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1012,False,"{'a': 0.5, 'e': 0.006265528570319815}",25,17,14.21866536486535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.5, 'e': 0.006234200927468216}",25,19,12.600328299158386,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.5, 'e': 0.006203029922830875}",20,16,5.641017111462504,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.5, 'e': 0.006172014773216721}",25,15,20.503751356158926,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.5, 'e': 0.006141154699350637}",25,11,20.34391930851637,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1017,False,"{'a': 0.5, 'e': 0.006110448925853883}",20,0,30.67904462465097,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1018,False,"{'a': 0.5, 'e': 0.006079896681224614}",20,11,15.627472077026265,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.5, 'e': 0.006049497197818491}",30,16,28.470400498263693,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1020,False,"{'a': 0.5, 'e': 0.006019249711829398}",20,13,14.273458442968106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.5, 'e': 0.005989153463270252}",20,13,12.075208097048899,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.5, 'e': 0.0059592076959539}",20,8,19.277798402159352,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.5, 'e': 0.005929411657474131}",25,15,20.585636392817094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.5, 'e': 0.00589976459918676}",30,13,36.007800906271825,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1025,False,"{'a': 0.5, 'e': 0.005870265776190826}",20,9,23.257486037938726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1026,False,"{'a': 0.5, 'e': 0.005840914447309872}",20,5,23.649739342551637,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.5, 'e': 0.005811709875073323}",30,16,29.304195083707068,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.5, 'e': 0.005782651325697956}",25,6,35.83167400052833,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.5, 'e': 0.005753738069069466}",20,12,17.115546029758626,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.5, 'e': 0.005724969378724119}",20,8,-19.852705249983178,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1031,False,"{'a': 0.5, 'e': 0.005696344531830498}",25,15,18.073893775562777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.5, 'e': 0.0056678628091713455}",30,19,21.1972542337908,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.5, 'e': 0.005639523495125489}",25,12,30.15617680898533,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.005611325877649861}",25,18,15.318137064133284,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.5, 'e': 0.005583269248261612}",20,0,34.79763155309941,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1036,False,"{'a': 0.5, 'e': 0.005555352902020304}",30,18,25.071049247454418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1037,False,"{'a': 0.5, 'e': 0.005527576137510202}",35,17,37.85652355357847,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.005499938256822651}",20,14,12.517019176697874,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1039,False,"{'a': 0.5, 'e': 0.005472438565538538}",25,11,23.12127923504825,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.5, 'e': 0.005445076372710846}",30,7,44.68727268715701,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.5, 'e': 0.0054178509908472915}",20,11,16.1671815914928,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1042,False,"{'a': 0.5, 'e': 0.005390761735893055}",20,14,11.24360431481377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.5, 'e': 0.00536380792721359}",30,2,42.092971982561224,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.5, 'e': 0.005336988887577521}",20,15,9.266781474118378,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.5, 'e': 0.005310303943139634}",20,7,22.247352673458607,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.5, 'e': 0.005283752423423936}",25,0,38.99874857355199,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1047,False,"{'a': 0.5, 'e': 0.005257333661306816}",20,3,27.4417064980517,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.5, 'e': 0.0052310469930002814}",25,10,26.955394482659067,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.5, 'e': 0.00520489175803528}",20,0,27.49945757200491,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1050,False,"{'a': 0.5, 'e': 0.005178867299245104}",20,12,15.343427636757609,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.5, 'e': 0.0051529729627488785}",20,12,13.458129174600382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.5, 'e': 0.005127208097935134}",20,6,27.70091536873798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.5, 'e': 0.0051015720574454585}",30,20,21.270472103443243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.005076064197158231}",20,10,16.574149742865615,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1055,False,"{'a': 0.5, 'e': 0.0050506838761724395}",30,15,29.16380210059779,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1056,False,"{'a': 0.5, 'e': 0.005025430456791578}",25,18,16.07496935186701,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 0.00500030330450762}",30,0,46.173040128013525,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1058,False,"{'a': 0.5, 'e': 0.004975301787985081}",20,9,22.826692370760558,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1059,False,"{'a': 0.5, 'e': 0.004950425279045156}",20,12,13.127456380341401,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.5, 'e': 0.00492567315264993}",25,15,22.11262102206591,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1061,False,"{'a': 0.5, 'e': 0.00490104478688668}",25,10,28.897608397423987,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.5, 'e': 0.004876539562952247}",20,10,22.749962364163334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 0.004852156865137486}",25,11,26.667443544678967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.5, 'e': 0.004827896080811798}",25,13,24.16895727151409,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 0.004803756600407739}",30,16,28.41425394997287,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.5, 'e': 0.0047797378174057005}",25,5,33.343629845453144,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 0.004755839128318672}",30,22,16.039886229743296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.5, 'e': 0.004732059932677079}",25,19,9.92745304750629,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.5, 'e': 0.004708399633013694}",25,8,29.399303719323708,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.5, 'e': 0.004684857634848625}",25,17,13.923281718624285,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.5, 'e': 0.0046614333466743815}",20,11,6.590894257769278,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1072,False,"{'a': 0.5, 'e': 0.00463812617994101}",30,14,23.511368968729563,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.5, 'e': 0.004614935549041305}",25,4,23.70409585372133,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.5, 'e': 0.004591860871296098}",20,12,15.389679045936878,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.5, 'e': 0.004568901566939618}",20,3,29.846074254100422,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 0.00454605705910492}",30,23,14.83079240215543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1077,False,"{'a': 0.5, 'e': 0.004523326773809395}",25,7,32.90640154047854,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1078,False,"{'a': 0.5, 'e': 0.004500710139940348}",20,3,32.21475225645456,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.5, 'e': 0.004478206589240646}",30,19,19.693441125294818,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.5, 'e': 0.004455815556294443}",30,20,16.84077380060063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.5, 'e': 0.004433536478512971}",25,9,28.6475063522882,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.5, 'e': 0.004411368796120406}",25,12,24.090127223855475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 0.0043893119521398035}",30,13,29.933330414116202,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1084,False,"{'a': 0.5, 'e': 0.004367365392379105}",20,13,12.093797837800201,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 0.004345528565417209}",30,11,31.40744734171706,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.5, 'e': 0.004323800922590123}",30,15,27.919935119479,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.5, 'e': 0.004302181917977173}",35,19,29.69395356180316,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 0.004280671008387286}",20,14,10.186432493866983,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1089,False,"{'a': 0.5, 'e': 0.00425926765334535}",35,19,30.89117663091889,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1090,False,"{'a': 0.5, 'e': 0.004237971315078623}",35,25,16.46248525185944,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 0.00421678145850323}",25,20,10.212631857715435,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.5, 'e': 0.004195697551210714}",25,15,23.501757240174427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 0.00417471906345466}",25,15,16.50663377496246,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.5, 'e': 0.004153845468137387}",25,12,24.02901389127996,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1095,False,"{'a': 0.5, 'e': 0.004133076240796701}",25,19,10.228892614957132,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1096,False,"{'a': 0.5, 'e': 0.004112410859592717}",20,15,8.324082701310205,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1097,False,"{'a': 0.5, 'e': 0.004091848805294753}",20,5,28.452292086847148,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.5, 'e': 0.004071389561268279}",20,12,15.256938732931914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1099,False,"{'a': 0.5, 'e': 0.004051032613461938}",20,1,27.95740780082303,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1100,False,"{'a': 0.5, 'e': 0.004030777450394628}",30,18,25.212642315187527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.5, 'e': 0.004010623563142655}",25,17,11.914499748757624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.003990570445326942}",20,15,8.578164907395415,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.003970617593100307}",20,14,13.680931498507903,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.003950764505134805}",25,19,11.571477278459346,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.5, 'e': 0.003931010682609131}",20,8,20.430495010150654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.5, 'e': 0.003911355629196086}",30,22,14.672391672285793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.0038917988510501055}",20,11,16.605795461221007,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1108,False,"{'a': 0.5, 'e': 0.003872339856794855}",20,6,17.152823593282356,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.0038529781575108806}",25,13,22.21843610079366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1110,False,"{'a': 0.5, 'e': 0.003833713266723326}",25,17,15.89348190379069,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.0038145447003897093}",20,13,14.285473161927797,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.5, 'e': 0.0037954719768877607}",35,16,32.097632428692506,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.5, 'e': 0.003776494617003322}",30,1,41.82712501185763,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.0037576121439183052}",20,8,21.192318265225563,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.5, 'e': 0.003738824083198714}",35,16,32.61245420320269,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.0037201299627827203}",20,12,11.798736914337404,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.0037015293129688065}",20,12,16.595338011312016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.0036830216664039627}",30,14,22.792651033121132,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.0036646065580719428}",25,6,32.79399729236974,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.003646283525281583}",20,11,18.417983734878376,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.0036280521076551752}",30,13,27.336908076754924,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 0.003609911847116899}",30,21,18.555954608833,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.5, 'e': 0.0035918622878813146}",25,18,14.908992423139043,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.003573902976441908}",30,20,19.34605678823089,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.0035560334615596986}",20,8,23.88584109556064,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.0035382532942519}",20,13,14.250946168711748,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.0035205620277806407}",30,22,12.917544116644567,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.0035029592176417375}",25,5,33.04753900666822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.0034854444215535285}",20,13,13.396477280628375,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.003468017199445761}",25,15,16.88043497394206,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 0.0034506771134485323}",30,12,31.219290818394256,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.5, 'e': 0.0034334237278812896}",30,0,46.600030877243725,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1133,False,"{'a': 0.5, 'e': 0.003416256609241883}",20,9,21.275604898937182,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.5, 'e': 0.0033991753261956737}",20,16,5.569760339795557,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1135,False,"{'a': 0.5, 'e': 0.0033821794495646953}",20,9,22.631535245987628,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.0033652685523168717}",30,14,30.11537956868728,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 0.0033484422095552873}",20,3,26.344718463396347,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.003331699998507511}",35,15,42.71347008372699,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.003315041498514973}",25,15,17.475278654332584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.0032984662910223984}",25,13,24.100027672268485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.0032819739595672864}",25,6,25.23564754049662,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.00326556408976945}",20,8,25.135938567800434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.0032492362693206027}",20,16,6.446695135079228,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.003232990087974}",20,6,28.30600959766419,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.00321682513753413}",25,13,23.763086293098453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.003200741011846459}",20,15,8.053358782513147,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.0031847373067872267}",20,14,12.046941413249963,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.0031688136202532905}",20,7,20.458319661509254,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.5, 'e': 0.003152969552152024}",30,16,26.920870259309158,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.003137204704391264}",20,7,-18.633967392474844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1151,False,"{'a': 0.5, 'e': 0.0031215186808693078}",25,10,32.01436675854731,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.003105911087464961}",25,13,20.990141513057488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.0030903815320276365}",25,19,11.332398942772087,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.5, 'e': 0.003074929624367498}",20,12,16.272979113443874,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.0030595549762456606}",30,16,24.25461042790475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.0030442572013644324}",20,16,9.438482697825815,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1157,False,"{'a': 0.5, 'e': 0.0030290359153576103}",30,20,16.316558595369333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.003013890735780822}",25,8,32.6315675726397,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.002998821282101918}",25,14,22.723713324214437,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.002983827175691408}",20,6,28.179395112041956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.0029689080398129513}",20,15,9.345028219044226,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.0029540634996138865}",25,14,21.2448547453138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.002939293182115817}",25,14,17.25074757231067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.0029245967162052377}",20,14,11.724078059181483,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1165,False,"{'a': 0.5, 'e': 0.002909973732624212}",20,14,11.830752672555901,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.0028954238639610904}",30,24,9.352355056818492,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 0.0028809467446412854}",25,17,17.446465406771214,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.0028665420109180786}",20,16,9.831231643237267,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 0.0028522093008634883}",25,15,18.98470872820368,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.5, 'e': 0.0028379482543591707}",30,16,27.141408451652943,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.002823758513087375}",25,9,31.05018364352651,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1172,False,"{'a': 0.5, 'e': 0.002809639720521938}",20,8,24.352478323024954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.0027955915219193286}",20,16,9.848876850624588,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.5, 'e': 0.002781613564309732}",20,13,13.457193833985322,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.002767705496488183}",25,13,18.72608924542577,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.002753866969005742}",25,12,27.412296896640868,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.0027400976341607135}",25,15,19.90491791465923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.5, 'e': 0.00272639714598991}",20,9,19.806258757101592,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.0027127651602599605}",25,14,7.834830069303859,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.0026992013344586605}",20,8,23.940226568333816,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.002685705327786367}",25,1,44.371100249132105,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.002672276801147435}",20,5,26.299439059381392,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.5, 'e': 0.0026589154171416983}",20,12,15.31490888861222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.0026456208400559896}",20,10,20.52766303820977,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.0026323927358557096}",30,7,40.02508707478914,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.002619230772176431}",25,13,26.02008033708732,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.5, 'e': 0.002606134618315549}",25,7,31.185385537361395,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1188,False,"{'a': 0.5, 'e': 0.0025931039452239714}",20,6,24.018436508458997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.5, 'e': 0.0025801384254978514}",25,17,14.895331611485911,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 0.0025672377333703623}",35,19,31.00864347963378,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1191,False,"{'a': 0.5, 'e': 0.00255440154470351}",20,0,29.44137052859162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1192,False,"{'a': 0.5, 'e': 0.0025416295369799927}",30,17,24.13728848898321,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.5, 'e': 0.0025289213892950926}",25,14,22.217911569242943,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
