trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.5, 'e': 0.15888051309497409}",35,28,10.95205834614814,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.1580861105294992}",20,11,-67.71488147910314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
369,False,"{'a': 0.5, 'e': 0.1572956799768517}",20,15,9.111111449490735,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.15650920157696743}",20,14,9.968626949422642,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.5, 'e': 0.1557266555690826}",20,7,10.195980977089683,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.1549480222912372}",25,11,24.117880974038382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.5, 'e': 0.15417328217978102}",20,3,17.533975139365815,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.1534024157688821}",20,5,6.889148381125439,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.1526354036900377}",30,13,-21.628247266205285,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
376,False,"{'a': 0.5, 'e': 0.1518722266715875}",30,20,6.619271028518597,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
377,False,"{'a': 0.5, 'e': 0.15111286553822956}",20,0,-0.07495156977338446,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
378,False,"{'a': 0.5, 'e': 0.15035730121053842}",20,0,19.13593274301742,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
379,False,"{'a': 0.5, 'e': 0.14960551470448571}",20,10,21.120178641614014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.5, 'e': 0.14885748713096328}",25,7,8.705930895998565,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.14811319969530848}",25,2,3.9685688267969796,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.14737263369683193}",20,11,18.30492175539409,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.5, 'e': 0.14663577052834778}",20,10,19.89008037615954,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.14590259167570604}",25,16,16.80225927341046,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.5, 'e': 0.14517307871732751}",30,14,16.710123063766193,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
386,False,"{'a': 0.5, 'e': 0.14444721332374086}",30,4,-71.49789404543044,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 2}",1
387,False,"{'a': 0.5, 'e': 0.14372497725712216}",30,7,-33.584311157343706,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 1}",1
388,False,"{'a': 0.5, 'e': 0.14300635237083656}",20,0,-3.797066680174886,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
389,False,"{'a': 0.5, 'e': 0.14229132060898236}",25,2,34.1462896375016,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.14157986400593744}",20,0,4.096887674994987,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.14087196468590776}",20,6,26.00751235648219,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.14016760486247823}",20,11,-26.263161865065285,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
393,False,"{'a': 0.5, 'e': 0.13946676683816583}",30,11,35.812560711796,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.5, 'e': 0.138769433003975}",20,0,16.456140548691486,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
395,False,"{'a': 0.5, 'e': 0.13807558583895513}",35,0,-16.77257335891595,"{0: 32, 1: 1, 2: 0, 3: 1, 4: 1}",1
396,False,"{'a': 0.5, 'e': 0.13738520790976036}",35,18,29.495719084636246,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.13669828187021155}",25,7,-40.83665195458239,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
398,False,"{'a': 0.5, 'e': 0.13601479046086049}",25,0,15.46471446311279,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
399,False,"{'a': 0.5, 'e': 0.1353347165085562}",25,3,36.042620162537425,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.1346580429260134}",30,18,19.408657609842766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.13398475271138333}",30,16,-15.100553077880287,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
402,False,"{'a': 0.5, 'e': 0.13331482894782642}",20,13,14.62012452568425,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.5, 'e': 0.13264825480308728}",20,2,-18.01132006058976,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
404,False,"{'a': 0.5, 'e': 0.13198501352907185}",20,13,6.131001045317364,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.5, 'e': 0.1313250884614265}",20,15,-12.595353538747784,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
406,False,"{'a': 0.5, 'e': 0.13066846301911936}",20,9,20.410581335740424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.5, 'e': 0.13001512070402377}",30,18,25.20801406726191,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.12936504510050365}",20,13,13.076429380073163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.5, 'e': 0.12871821987500112}",20,6,24.333949384282477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.5, 'e': 0.12807462877562611}",25,0,29.55639539940915,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
411,False,"{'a': 0.5, 'e': 0.12743425563174798}",20,7,-0.9643615537277879,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.12679708435358925}",25,15,22.28735105397486,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.1261630989318213}",20,0,16.949683753274993,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.1255322834371622}",30,15,22.020064236645645,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.12490462201997637}",25,12,24.734052757677084,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.5, 'e': 0.1242800989098765}",20,3,11.427958195283857,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.12365869841532712}",20,13,13.91004306125725,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.5, 'e': 0.12304040492325048}",25,11,-20.853117288268642,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
419,False,"{'a': 0.5, 'e': 0.12242520289863422}",30,3,-4.513423100365354,"{0: 23, 1: 2, 2: 1, 3: 1, 4: 0}",1
420,False,"{'a': 0.5, 'e': 0.12181307688414106}",25,15,19.933699545291596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.12120401149972035}",25,11,-26.714972233891583,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
422,False,"{'a': 0.5, 'e': 0.12059799144222175}",25,17,16.74489822169215,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.11999500148501063}",20,12,16.957148182272846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.11939502647758558}",20,12,2.1622677653864106,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.11879805134519765}",20,9,15.880862865272318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.11820406108847166}",25,15,18.903440706613523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.11761304078302931}",20,14,10.424495521739896,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.5, 'e': 0.11702497557911416}",25,17,1.6460629774072926,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.11643985070121858}",20,12,4.064708987501094,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
430,False,"{'a': 0.5, 'e': 0.1158576514477125}",30,0,46.08139862554801,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
431,False,"{'a': 0.5, 'e': 0.11527836319047394}",25,9,27.29933033566749,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.11470197137452157}",25,9,21.43650222079691,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.11412846151764895}",20,0,28.08035437662254,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
434,False,"{'a': 0.5, 'e': 0.11355781921006071}",25,4,35.15158842467683,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.5, 'e': 0.1129900301140104}",20,13,14.159241481197306,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.5, 'e': 0.11242507996344035}",20,6,6.213020652063319,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.11186295456362315}",20,15,7.294624694452076,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.11130363979080503}",25,11,22.819072373990707,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.5, 'e': 0.110747121591851}",25,17,14.978739664925131,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.11019338598389175}",25,16,17.885611094781694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.5, 'e': 0.10964241905397229}",25,3,37.22670910575533,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.5, 'e': 0.10909420695870244}",20,9,-33.658443058920845,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
443,False,"{'a': 0.5, 'e': 0.10854873592390892}",20,2,33.73320090053568,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.10800599224428938}",20,6,26.621175549434295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.5, 'e': 0.10746596228306793}",20,0,26.861595145202894,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
446,False,"{'a': 0.5, 'e': 0.10692863247165259}",20,11,8.214511854854065,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.10639398930929432}",30,22,14.63994975342209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.10586201936274785}",30,4,-38.05759106131383,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 1}",1
449,False,"{'a': 0.5, 'e': 0.1053327092659341}",20,12,0.6507339182822771,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
450,False,"{'a': 0.5, 'e': 0.10480604571960443}",20,16,6.217138238517286,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.10428201549100642}",30,15,26.21496643297326,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.5, 'e': 0.10376060541355138}",25,16,20.589719178234933,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.10324180238648363}",20,16,5.162336638976566,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.5, 'e': 0.10272559337455121}",20,15,9.691949929114264,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.10221196540767845}",20,12,-9.293692209351127,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
456,False,"{'a': 0.5, 'e': 0.10170090558064006}",30,14,30.586490010088983,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.5, 'e': 0.10119240105273686}",20,7,21.289876374780185,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.5, 'e': 0.10068643904747317}",20,14,9.014607984553168,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.5, 'e': 0.1001830068522358}",25,14,16.482285236785472,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.09968209181797463}",20,5,-15.715482722129977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
461,False,"{'a': 0.5, 'e': 0.09918368135888475}",30,3,4.407466972979994,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 0}",1
462,False,"{'a': 0.5, 'e': 0.09868776295209034}",30,13,30.576045124150923,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.09819432413732988}",30,13,19.16089792974452,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.5, 'e': 0.09770335251664322}",25,13,3.4917443237237733,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.09721483575406001}",25,17,-14.83308997157048,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
466,False,"{'a': 0.5, 'e': 0.09672876157528972}",20,0,21.656742234130846,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
467,False,"{'a': 0.5, 'e': 0.09624511776741326}",25,13,23.166533071822492,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.5, 'e': 0.0957638921785762}",30,24,9.044158139452977,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.09528507271768331}",20,0,17.815693135160558,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.0948086473540949}",20,8,15.072542063309546,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.09433460411732442}",30,14,-41.00584278095254,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
472,False,"{'a': 0.5, 'e': 0.0938629310967378}",25,11,3.509250702889007,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.09339361644125412}",25,15,-66.36183914965257,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
474,False,"{'a': 0.5, 'e': 0.09292664835904783}",35,12,-10.5839777750413,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
475,False,"{'a': 0.5, 'e': 0.0924620151172526}",25,15,4.633596950007906,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.09199970504166634}",20,0,20.432357148521,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
477,False,"{'a': 0.5, 'e': 0.091539706516458}",30,4,33.714434400569786,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.5, 'e': 0.09108200798387571}",20,11,17.91978475767468,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.09062659794395633}",20,2,5.0728010855710455,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.09017346495423655}",30,20,18.571351926469575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.5, 'e': 0.08972259762946537}",25,11,-16.728654266432063,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
482,False,"{'a': 0.5, 'e': 0.08927398464131804}",20,0,33.18992216142781,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
483,False,"{'a': 0.5, 'e': 0.08882761471811144}",20,6,27.955404899482506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.0883834766445209}",25,11,28.74645593617227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.08794155926129829}",20,6,23.36563855200455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.5, 'e': 0.0875018514649918}",20,9,8.077364636954252,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.08706434220766683}",20,0,28.065353895736042,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
488,False,"{'a': 0.5, 'e': 0.0866290204966285}",30,14,13.573174069265548,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.08619587539414536}",25,13,21.51228757387717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.08576489601717463}",25,18,13.03006458726195,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.5, 'e': 0.08533607153708876}",20,16,7.417718594577434,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.08490939117940331}",20,14,10.822184384029194,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.5, 'e': 0.0844848442235063}",20,7,16.970026058749504,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.5, 'e': 0.08406242000238877}",25,14,20.51022197412405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.08364210790237682}",30,19,17.927970272425725,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.08322389736286494}",25,10,-26.89674154310259,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
497,False,"{'a': 0.5, 'e': 0.0828077778760506}",20,3,26.122825658029697,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.08239373898667036}",20,12,15.393101303369004,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.081981770291737}",25,16,5.119829206425542,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
500,False,"{'a': 0.5, 'e': 0.08157186144027832}",30,14,28.235324275044427,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.08116400213307692}",20,16,8.241368333924216,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.08075818212241154}",30,16,26.364645999575956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.08035439121179949}",20,12,11.511826339121924,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.07995261925574049}",25,14,18.647794144071227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.07955285615946178}",25,15,15.996171228533367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.07915509187866447}",20,0,17.583364742758523,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
507,False,"{'a': 0.5, 'e': 0.07875931641927116}",25,17,14.094804862239108,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.0783655198371748}",20,0,35.564014240023845,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.5, 'e': 0.07797369223798892}",20,3,22.18632341955826,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.07758382377679898}",20,10,3.0790442741492026,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.07719590465791498}",20,0,19.280383901095593,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
512,False,"{'a': 0.5, 'e': 0.07680992513462541}",30,12,-8.657814309654777,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
513,False,"{'a': 0.5, 'e': 0.07642587550895227}",20,12,17.488009292549883,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.07604374613140752}",30,14,19.888948897489428,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.07566352740075048}",30,13,-25.191644013927956,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
516,False,"{'a': 0.5, 'e': 0.07528520976374672}",30,11,35.02149857577813,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.5, 'e': 0.074908783714928}",25,19,10.252476227886339,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.07453423979635335}",25,18,14.253633078673012,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.07416156859737158}",30,16,27.40451262814241,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.07379076075438473}",20,8,20.722360282230486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.5, 'e': 0.0734218069506128}",25,14,20.574180860279043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.07305469791585974}",20,0,29.635968874094623,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
523,False,"{'a': 0.5, 'e': 0.07268942442628044}",25,17,17.40801576882172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.07232597730414904}",25,17,17.203860938798975,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.5, 'e': 0.07196434741762829}",25,11,16.350079625483836,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.07160452568054015}",25,9,27.69261856015728,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.07124650305213745}",35,22,22.44965608019914,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.5, 'e': 0.07089027053687676}",20,0,21.350514946039503,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
529,False,"{'a': 0.5, 'e': 0.07053581918419238}",25,8,29.781792568524125,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.07018314008827141}",25,19,9.877343914368241,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.06983222438783006}",25,15,-1.36198101504412,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.0694830632658909}",20,6,8.969959476738506,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.06913564794956145}",30,24,13.62725310112177,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.06878996970981364}",20,10,8.717181257557597,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.06844601986126457}",20,11,11.798902495899714,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.5, 'e': 0.06810378976195826}",25,15,17.521181837448385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.06776327081314847}",25,13,20.115836680552093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.06742445445908272}",30,18,11.72677506379343,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.06708733218678731}",20,0,16.903314352487723,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
540,False,"{'a': 0.5, 'e': 0.06675189552585337}",20,12,16.006054950856274,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.5, 'e': 0.06641813604822411}",30,16,28.29921725942367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.06608604536798299}",20,8,-31.91071091259688,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
543,False,"{'a': 0.5, 'e': 0.06575561514114306}",20,13,11.782389020062023,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.06542683706543735}",25,4,29.567016976563956,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.06509970288011016}",35,13,-43.38525486880627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
546,False,"{'a': 0.5, 'e': 0.06477420436570962}",30,11,-24.269761827637243,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
547,False,"{'a': 0.5, 'e': 0.06445033334388106}",20,12,-6.388781281032384,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.06412808167716166}",20,0,30.63942173062051,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
549,False,"{'a': 0.5, 'e': 0.06380744126877586}",30,14,23.770752239314522,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.06348840406243197}",25,11,29.910880039534163,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.0631709620421198}",20,15,-14.157608482825951,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
